City,Price,Area (sqft),Construction Status,BHK,Bathrooms,Location_encoded
0,17500000.0,970,1,2.0,2.0,70
0,14900000.0,950,1,2.0,2.0,130
0,20000000.0,950,1,2.0,2.0,130
0,16500000.0,1025,1,2.0,2.0,138
0,15000000.0,670,1,2.0,2.0,179
0,10900000.0,1000,1,2.0,2.0,251
0,4400000.0,835,1,2.0,2.0,314
0,27500000.0,2000,1,2.0,2.0,373
0,32500000.0,1600,1,2.0,2.0,373
0,15000000.0,1160,1,2.0,2.0,425
0,17000000.0,1060,1,2.0,2.0,425
0,6900000.0,955,1,2.0,2.0,432
0,7500000.0,1100,1,2.0,2.0,432
0,8500000.0,1050,1,2.0,2.0,432
1,6500000.0,800,1,2.0,2.0,16
1,6548999.999999999,561,1,2.0,2.0,150
1,6719000.0,565,1,2.0,2.0,150
1,6809000.0,553,1,2.0,2.0,150
1,6870000.0,558,1,2.0,2.0,150
1,7227000.0,587,1,2.0,2.0,150
1,7448999.999999999,598,1,2.0,2.0,150
1,7450000.0,654,1,2.0,2.0,150
1,7501000.000000001,609,1,2.0,2.0,150
1,7659999.999999999,622,1,2.0,2.0,150
1,7769000.0,631,1,2.0,2.0,150
1,7819000.0,604,1,2.0,2.0,150
1,7843000.000000001,637,1,2.0,2.0,150
1,7904000.000000001,642,1,2.0,2.0,150
1,9500000.0,1000,1,2.0,2.0,199
1,5390000.0,504,1,2.0,3.0,46
1,7401000.000000001,692,1,2.0,3.0,46
1,9273000.0,867,1,2.0,3.0,46
1,4807000.0,606,1,2.0,3.0,59
1,6000000.0,1065,1,2.0,2.0,125
1,7500000.0,940,1,2.0,2.0,125
1,3900000.0,900,1,2.0,2.0,145
1,10200000.0,1064,1,2.0,2.0,199
1,10500000.0,1150,1,2.0,2.0,199
1,8500000.0,1064,1,2.0,2.0,199
1,9500000.0,1040,1,2.0,3.0,220
1,12000000.0,1131,1,2.0,2.0,241
1,5192000.0,919,1,2.0,3.0,244
1,5203000.0,921,1,2.0,3.0,244
1,5474000.0,969,1,2.0,3.0,244
1,5486000.0,971,1,2.0,3.0,244
1,5695000.0,1008,1,2.0,3.0,244
1,6079000.0,1076,1,2.0,3.0,244
1,12500000.0,1209,1,2.0,2.0,282
1,6900000.0,1080,1,2.0,2.0,331
1,3700000.0,940,1,2.0,2.0,435
1,4000000.0,1021,1,2.0,2.0,435
1,11500000.0,1190,1,2.0,2.0,469
1,6399000.0,810,1,2.0,2.0,46
1,10200000.0,1100,1,2.0,2.0,145
1,5250000.0,910,1,2.0,2.0,145
1,9900000.0,1120,1,2.0,2.0,145
1,9999000.0,1100,1,2.0,2.0,145
1,4000000.0,1040,1,2.0,2.0,146
1,5250000.0,950,1,2.0,2.0,146
1,7500000.0,850,1,2.0,2.0,244
1,10200000.0,1300,1,2.0,2.0,278
1,8800000.0,1100,1,2.0,2.0,278
1,4890000.0,1015,1,2.0,2.0,282
1,7600000.0,1000,1,2.0,2.0,468
1,9200000.0,850,1,2.0,2.0,471
1,5200000.0,612,1,2.0,2.0,150
1,10400000.0,1150,1,2.0,2.0,199
1,5500000.0,980,1,2.0,2.0,212
1,4200000.0,832,1,2.0,2.0,422
1,11500000.0,1001,1,2.0,2.0,464
1,11600000.0,1130,1,2.0,2.0,464
1,3450000.0,968,1,2.0,2.0,469
1,4390000.0,970,1,2.0,2.0,469
1,4800000.0,1175,1,2.0,2.0,469
1,6300000.0,787,1,2.0,2.0,477
1,11000000.0,1200,1,2.0,2.0,46
1,5300000.0,880,1,2.0,2.0,212
1,4600000.0,1100,1,2.0,2.0,253
1,6900000.0,976,1,2.0,2.0,343
1,8200000.0,955,1,2.0,2.0,356
1,8600000.0,1000,1,2.0,2.0,440
1,8275000.0,1040,1,2.0,2.0,471
1,8600000.0,1050,1,2.0,2.0,471
1,10200000.0,1035,1,2.0,3.0,40
1,10700000.0,986,1,2.0,3.0,40
1,12000000.0,1124,1,2.0,3.0,40
1,12500000.0,1053,1,2.0,3.0,44
1,9500000.0,1032,1,2.0,3.0,44
1,9200000.0,1033,1,2.0,3.0,46
1,6400000.0,1050,1,2.0,3.0,98
1,5300000.0,900,1,2.0,3.0,111
1,8200000.0,880,1,2.0,3.0,111
1,9200000.0,1000,1,2.0,2.0,145
1,8200000.0,1038,1,2.0,2.0,150
1,9317000.0,850,1,2.0,2.0,244
1,4919000.0,944,1,2.0,2.0,270
1,4500000.0,926,1,2.0,2.0,282
1,16000000.0,1250,1,2.0,3.0,460
1,4450000.0,950,1,2.0,2.0,469
1,5987000.0,1098,1,2.0,2.0,471
1,6526000.000000001,1098,1,2.0,2.0,471
1,6545000.0,1037,1,2.0,2.0,471
0,21000000.0,850,1,2.0,2.0,180
0,22700000.0,900,1,2.0,2.0,251
0,9600000.0,940,1,2.0,2.0,266
0,16000000.0,650,1,2.0,2.0,273
0,18500000.0,720,1,2.0,2.0,274
0,20099999.999999996,800,1,2.0,2.0,274
0,8500000.0,730,1,2.0,2.0,425
0,10000000.0,690,1,2.0,2.0,455
0,21500000.0,750,1,2.0,2.0,19
0,22500000.0,750,1,2.0,2.0,19
0,26000000.0,750,1,2.0,2.0,19
0,31500000.0,900,1,2.0,2.0,19
0,4900000.0,790,1,2.0,2.0,172
0,8400000.0,1022,1,2.0,2.0,172
0,9500000.0,1121,1,2.0,2.0,172
0,19900000.0,730,1,2.0,2.0,180
0,21500000.0,1000,1,2.0,3.0,139
0,12000000.0,755,1,2.0,3.0,176
0,23500000.0,1100,1,2.0,3.0,176
0,9500000.0,1000,1,2.0,3.0,202
0,7200000.0,885,1,2.0,3.0,266
0,8831000.0,1010,1,2.0,3.0,266
0,8910000.0,1060,1,2.0,3.0,266
0,4800000.0,860,1,2.0,3.0,418
0,11000000.0,750,1,2.0,3.0,425
0,15000000.0,750,1,2.0,3.0,425
0,19000000.0,700,1,2.0,2.0,19
0,20500000.0,750,1,2.0,2.0,19
0,25500000.0,850,1,2.0,2.0,19
0,4000000.0,875,1,2.0,2.0,287
0,19800000.0,1120,1,2.0,2.0,339
0,15000000.0,1500,1,2.0,2.0,373
0,5500000.0,810,1,2.0,2.0,447
0,9500000.0,875,1,2.0,2.0,447
1,10800000.0,1105,1,2.0,3.0,199
1,11700000.0,1200,1,2.0,3.0,199
1,7669000.0,749,1,2.0,3.0,199
1,7743000.000000001,757,1,2.0,3.0,199
1,8350000.0,816,1,2.0,3.0,199
1,8885000.0,887,1,2.0,3.0,199
1,9096000.0,910,1,2.0,3.0,199
1,9358000.0,938,1,2.0,3.0,199
1,8239000.0,659,1,2.0,3.0,471
1,8259000.0,663,1,2.0,3.0,471
1,8298999.999999999,672,1,2.0,3.0,471
1,8499000.0,702,1,2.0,3.0,471
1,9500000.0,1150,1,2.0,2.0,199
1,4700000.0,1050,1,2.0,2.0,208
1,10500000.0,1050,1,2.0,2.0,282
1,5500000.0,925,1,2.0,2.0,282
1,5878000.0,1046,1,2.0,2.0,356
1,5865000.0,1093,1,2.0,2.0,422
1,5867000.0,1056,1,2.0,2.0,422
1,5867000.0,1086,1,2.0,2.0,422
1,5868000.0,1097,1,2.0,2.0,422
1,5876000.0,1069,1,2.0,2.0,422
1,5887000.0,1039,1,2.0,2.0,422
1,7800000.0,1032,1,2.0,2.0,422
1,5878000.0,1058,1,2.0,2.0,426
1,5867000.0,1095,1,2.0,2.0,471
1,5876000.0,1056,1,2.0,2.0,471
1,7477000.0,1154,1,2.0,2.0,471
1,8100000.0,1092,1,2.0,2.0,471
0,3650000.0,1040,1,2.0,2.0,11
0,3650000.0,1040,1,2.0,2.0,11
0,4500000.0,950,1,2.0,2.0,11
0,4500000.0,950,1,2.0,2.0,11
0,4500000.0,980,1,2.0,2.0,12
0,4500000.0,980,1,2.0,2.0,12
0,4800000.0,1060,1,2.0,2.0,12
0,24000000.0,677,1,2.0,2.0,18
0,4200000.0,1125,1,2.0,2.0,18
0,12400000.0,710,1,2.0,2.0,50
0,10000000.0,1060,1,2.0,2.0,172
0,10000000.0,1060,1,2.0,2.0,172
0,5532000.0,850,1,2.0,2.0,172
0,5532000.0,850,1,2.0,2.0,172
0,7000000.0,1000,1,2.0,2.0,172
0,7000000.0,1000,1,2.0,2.0,172
0,9802000.0,700,1,2.0,2.0,455
0,9802000.0,700,1,2.0,2.0,455
0,4800000.0,830,1,2.0,2.0,463
0,16000000.0,700,1,2.0,2.0,251
0,6800000.0,999,1,2.0,2.0,266
0,9000000.0,1100,1,2.0,2.0,266
0,9568000.0,626,1,2.0,2.0,266
1,7400000.0,1100,1,2.0,2.0,8
1,5500000.0,900,1,2.0,2.0,111
1,5600000.0,950,1,2.0,2.0,111
1,6200000.0,950,1,2.0,2.0,111
1,6500000.0,1050,1,2.0,2.0,111
1,7500000.0,870,1,2.0,2.0,111
1,8700000.0,1071,1,2.0,2.0,111
1,9000000.0,1070,1,2.0,2.0,111
1,14300000.0,1628,1,2.0,2.0,133
1,8892000.0,1014,1,2.0,2.0,133
1,9850000.0,1176,1,2.0,2.0,133
1,13000000.0,1008,1,2.0,2.0,145
1,14000000.0,1250,1,2.0,2.0,145
1,8590000.0,751,1,2.0,2.0,145
1,6700000.0,1316,1,2.0,2.0,146
1,7875000.0,953,1,2.0,2.0,333
1,4739000.0,923,1,2.0,2.0,435
1,4823000.0,921,1,2.0,2.0,435
1,8000000.0,1054,1,2.0,2.0,471
1,5246000.0,614,1,2.0,2.0,106
1,5864000.0,696,1,2.0,2.0,106
1,5875000.0,730,1,2.0,2.0,106
1,6016000.0,750,1,2.0,2.0,106
1,6808000.0,859,1,2.0,2.0,106
1,7013000.0,888,1,2.0,2.0,106
1,8298999.999999999,798,1,2.0,2.0,471
1,9399000.0,884,1,2.0,2.0,471
1,4100000.0,1080,1,2.0,2.0,227
1,5800000.0,1280,1,2.0,2.0,227
1,5600000.0,1280,1,2.0,2.0,464
1,7000000.0,1300,1,2.0,2.0,464
1,10800000.0,1352,1,2.0,2.0,474
1,8376000.000000001,1047,1,2.0,2.0,474
1,9120000.0,1140,1,2.0,2.0,474
1,8000000.0,1035,1,2.0,2.0,40
1,6500000.0,1028,1,2.0,2.0,150
1,7500000.0,1004,1,2.0,2.0,150
1,9000000.0,1026,1,2.0,2.0,199
1,9500000.0,1140,1,2.0,2.0,199
1,9700000.0,1050,1,2.0,2.0,199
1,6700000.0,960,1,2.0,2.0,227
1,7400000.0,1090,1,2.0,2.0,227
1,16299999.999999998,1484,1,2.0,2.0,278
1,7500000.0,1020,1,2.0,2.0,330
1,7800000.0,970,1,2.0,2.0,343
1,6490000.000000001,1015,1,2.0,2.0,392
1,10900000.0,1279,1,2.0,2.0,413
1,6289000.0,1082,1,2.0,2.0,422
1,8700000.0,1036,1,2.0,2.0,468
1,8750000.0,1121,1,2.0,2.0,468
1,8781000.0,1177,1,2.0,2.0,468
1,4533000.0,900,1,2.0,2.0,469
1,6500000.0,962,1,2.0,2.0,469
1,6500000.0,980,1,2.0,2.0,471
1,7000000.0,850,1,2.0,2.0,471
1,5200000.0,648,1,2.0,2.0,199
1,5837000.0,678,1,2.0,2.0,278
1,5869000.0,682,1,2.0,2.0,278
1,7528000.0,776,1,2.0,2.0,278
1,8023000.0,827,1,2.0,2.0,278
1,6805000.0,567,1,2.0,2.0,471
1,6812000.0,568,1,2.0,2.0,471
1,6834999.999999999,570,1,2.0,2.0,471
1,7070000.0,589,1,2.0,2.0,471
1,7091000.0,591,1,2.0,2.0,471
1,7128000.0,594,1,2.0,2.0,471
1,7137000.0,595,1,2.0,2.0,471
1,9500000.0,701,1,2.0,2.0,40
1,9700000.0,807,1,2.0,2.0,40
1,9800000.0,831,1,2.0,2.0,40
1,6695999.999999999,744,1,2.0,2.0,46
1,7542000.0,838,1,2.0,2.0,46
1,10000000.0,886,1,2.0,2.0,106
1,10000000.0,886,1,2.0,2.0,106
1,8799000.0,784,1,2.0,2.0,106
1,8799000.0,784,1,2.0,2.0,106
1,8500000.0,1250,1,2.0,4.0,145
1,6299000.0,1016,1,2.0,4.0,150
1,7030000.0,1134,1,2.0,4.0,150
1,7745999.999999999,661,1,2.0,2.0,150
1,8120999.999999999,693,1,2.0,2.0,150
1,8277000.0,1335,1,2.0,4.0,150
1,11600000.0,910,1,2.0,2.0,199
1,7200000.0,696,1,2.0,2.0,199
1,7200000.0,696,1,2.0,2.0,199
1,7900000.0,767,1,2.0,2.0,199
1,7900000.0,767,1,2.0,2.0,199
1,8627000.0,691,1,2.0,2.0,199
1,9010000.0,717,1,2.0,2.0,199
1,9500000.0,1310,1,2.0,4.0,199
1,9712000.0,818,1,2.0,2.0,199
1,9712000.0,818,1,2.0,2.0,199
1,4718000.0,672,1,2.0,2.0,270
1,6101000.0,718,1,2.0,2.0,270
1,10200000.0,882,1,2.0,2.0,278
1,7200000.0,651,1,2.0,2.0,278
1,7300000.0,669,1,2.0,2.0,278
1,7543000.000000001,682,1,2.0,2.0,278
1,7654000.000000001,692,1,2.0,2.0,278
1,7800000.0,751,1,2.0,2.0,278
1,8464000.0,839,1,2.0,2.0,278
1,8712000.0,746,1,2.0,2.0,278
1,8757000.0,803,1,2.0,2.0,278
1,9113000.0,839,1,2.0,2.0,278
1,9113000.0,839,1,2.0,2.0,278
1,9113000.0,839,1,2.0,2.0,278
1,9113000.0,839,1,2.0,2.0,278
1,9113000.0,839,1,2.0,2.0,278
1,9914000.0,849,1,2.0,2.0,278
1,5900000.0,720,1,2.0,2.0,343
1,6400000.0,725,1,2.0,2.0,343
1,6800000.0,755,1,2.0,2.0,343
1,4499000.0,495,1,2.0,2.0,422
1,4499000.0,495,1,2.0,2.0,422
1,4521000.0,497,1,2.0,2.0,422
1,4521000.0,497,1,2.0,2.0,422
1,5089000.0,547,1,2.0,2.0,422
1,5099000.0,549,1,2.0,2.0,422
1,5499000.0,497,1,2.0,2.0,422
1,5499000.0,497,1,2.0,2.0,422
1,5500000.0,499,1,2.0,2.0,422
1,5500000.0,499,1,2.0,2.0,422
1,5502000.0,500,1,2.0,2.0,422
1,5502000.0,500,1,2.0,2.0,422
1,5502000.0,502,1,2.0,2.0,422
1,5502000.0,502,1,2.0,2.0,422
1,5525000.0,526,1,2.0,2.0,422
1,5525000.0,526,1,2.0,2.0,422
1,5529000.0,529,1,2.0,2.0,422
1,5529000.0,529,1,2.0,2.0,422
1,5530000.0,530,1,2.0,2.0,422
1,5530000.0,530,1,2.0,2.0,422
1,5544000.0,532,1,2.0,2.0,422
1,5544000.0,532,1,2.0,2.0,422
1,6122000.0,664,1,2.0,2.0,422
1,6122000.0,664,1,2.0,2.0,422
1,6188000.0,688,1,2.0,2.0,422
1,6188000.0,688,1,2.0,2.0,422
1,10000000.0,849,1,2.0,2.0,429
1,10300000.0,879,1,2.0,2.0,429
1,6500000.0,1150,1,2.0,4.0,469
1,8340000.000000001,689,1,2.0,4.0,471
1,8399000.0,798,1,2.0,2.0,471
1,8999000.0,852,1,2.0,2.0,471
0,22200000.000000004,1350,1,2.0,2.0,48
0,50000000.0,890,1,2.0,2.0,93
0,19000000.0,1200,1,2.0,2.0,130
0,15000000.0,1120,1,2.0,2.0,215
0,11700000.0,1290,1,2.0,2.0,321
0,13000000.0,1270,1,2.0,2.0,321
0,17900000.0,830,1,2.0,2.0,448
1,10000000.0,1207,1,2.0,2.0,145
1,15000000.0,1250,1,2.0,2.0,145
1,18200000.0,1340,1,2.0,2.0,145
1,6498000.0,971,1,2.0,2.0,150
1,7243000.000000001,1073,1,2.0,2.0,150
1,8209000.0,1216,1,2.0,2.0,150
1,12000000.0,1000,1,2.0,2.0,199
1,7497000.0,1035,1,2.0,2.0,244
1,9591000.0,1325,1,2.0,2.0,244
1,4877000.0,535,1,2.0,2.0,253
1,6659999.999999999,666,1,2.0,2.0,253
1,6451000.000000001,534,1,2.0,2.0,278
1,8826000.0,731,1,2.0,2.0,278
1,8838000.0,732,1,2.0,2.0,278
1,8850000.0,733,1,2.0,2.0,278
1,8874000.0,735,1,2.0,2.0,278
1,9514000.0,788,1,2.0,2.0,278
1,9610000.0,796,1,2.0,2.0,278
1,5403000.0,651,1,2.0,2.0,356
1,5985000.0,721,1,2.0,2.0,356
1,6001000.0,723,1,2.0,2.0,356
1,6034000.0,727,1,2.0,2.0,356
1,6200000.0,991,1,2.0,2.0,356
1,6466000.0,779,1,2.0,2.0,356
1,7859000.0,765,1,2.0,2.0,356
1,10700000.0,1141,1,2.0,2.0,471
1,6100000.0,821,1,2.0,2.0,111
1,9500000.0,1125,1,2.0,2.0,213
1,7090000.000000001,723,1,2.0,2.0,343
1,7790000.000000001,796,1,2.0,2.0,343
1,9099000.0,610,1,2.0,2.0,350
1,9999000.0,736,1,2.0,2.0,350
1,7383000.0,838,1,2.0,2.0,435
1,5800000.0,1043,1,2.0,2.0,471
1,7000000.0,930,1,2.0,3.0,44
1,6300000.0,905,1,2.0,3.0,58
1,5200000.0,860,1,2.0,3.0,114
1,6200000.0,986,1,2.0,3.0,150
1,13000000.0,985,1,2.0,3.0,183
1,16500000.0,1100,1,2.0,3.0,220
1,9100000.0,980,1,2.0,3.0,331
1,8300000.0,850,1,2.0,3.0,422
1,12000000.0,1098,1,2.0,3.0,468
1,11200000.000000002,1240,1,2.0,3.0,471
1,8000000.0,996,1,2.0,3.0,471
1,4900000.0,1037,1,2.0,5.0,76
1,5372000.0,940,1,2.0,5.0,76
1,5000000.0,900,1,2.0,3.0,111
1,5600000.0,950,1,2.0,3.0,111
1,6200000.0,950,1,2.0,3.0,111
1,7500000.0,870,1,2.0,3.0,111
1,5200000.0,1012,1,2.0,5.0,121
1,5415000.0,512,1,2.0,5.0,150
1,6209000.0,577,1,2.0,5.0,150
1,6255000.0,582,1,2.0,5.0,150
1,6306000.0,586,1,2.0,5.0,150
1,6403000.0,595,1,2.0,5.0,150
1,6433000.0,598,1,2.0,5.0,150
1,6448999.999999999,600,1,2.0,5.0,150
1,6500000.0,900,1,2.0,3.0,213
1,8500000.0,1200,1,2.0,3.0,213
1,10500000.0,1447,1,2.0,5.0,282
1,5800000.0,948,1,2.0,3.0,282
1,5800000.0,950,1,2.0,3.0,282
1,6200000.0,900,1,2.0,3.0,282
1,9200000.0,1000,1,2.0,3.0,440
1,10000000.0,1080,1,2.0,3.0,474
1,6000000.0,750,1,2.0,3.0,474
1,9500000.0,1040,1,2.0,3.0,474
0,18600000.0,703,1,2.0,3.0,70
0,25900000.0,780,1,2.0,3.0,70
0,17000000.0,700,1,2.0,3.0,78
0,17500000.0,750,1,2.0,3.0,78
0,7500000.0,800,1,2.0,3.0,138
0,21000000.0,1050,1,2.0,3.0,180
0,4600000.0,750,1,2.0,3.0,463
0,29000000.0,1100,1,2.0,2.0,48
0,14000000.0,660,1,2.0,2.0,78
0,18000000.0,770,1,2.0,2.0,78
0,10500000.0,1349,1,2.0,2.0,172
0,7500000.0,1203,1,2.0,2.0,172
0,15000000.0,750,1,2.0,2.0,176
0,11800000.0,780,1,2.0,2.0,177
0,10000000.0,1124,1,2.0,2.0,202
0,12500000.0,1150,1,2.0,2.0,202
0,12500000.0,1156,1,2.0,2.0,202
0,13799999.999999998,1300,1,2.0,2.0,202
0,14000000.0,1230,1,2.0,2.0,202
0,14000000.0,1320,1,2.0,2.0,202
0,14200000.0,1256,1,2.0,2.0,202
0,15000000.0,1300,1,2.0,2.0,202
0,19000000.0,1415,1,2.0,2.0,202
0,9250000.0,925,1,2.0,2.0,266
0,9500000.0,560,1,2.0,2.0,266
0,9600000.0,560,1,2.0,2.0,266
0,23500000.0,716,1,2.0,2.0,274
0,21500000.0,735,1,2.0,2.0,18
0,14700000.0,1556,1,2.0,2.0,202
0,6700000.0,875,1,2.0,2.0,321
0,14200000.0,1000,1,2.0,2.0,425
0,14300000.0,1000,1,2.0,2.0,425
0,12000000.0,800,1,2.0,2.0,455
1,7500000.0,930,1,2.0,3.0,10
1,7200000.0,1458,1,2.0,3.0,31
1,5450000.0,1015,1,2.0,3.0,44
1,7100000.0,1010,1,2.0,3.0,227
1,7000000.0,950,1,2.0,3.0,255
1,5467000.0,986,1,2.0,3.0,270
1,10700000.0,1449,1,2.0,3.0,293
1,6500000.0,980,1,2.0,3.0,350
1,4000000.0,900,1,2.0,3.0,469
1,5200000.0,970,1,2.0,3.0,469
1,11200000.000000002,1053,1,2.0,3.0,471
0,31600000.0,900,1,2.0,2.0,93
0,15700000.0,1075,1,2.0,2.0,138
0,12000000.0,780,1,2.0,2.0,177
0,14500000.0,1230,1,2.0,2.0,202
0,15200000.0,1355,1,2.0,2.0,202
0,17900000.0,1215,1,2.0,2.0,250
0,10500000.0,640,1,2.0,2.0,266
0,18500000.0,1319,1,2.0,2.0,306
0,38000000.0,850,1,2.0,2.0,322
0,6500000.0,975,1,2.0,2.0,432
0,27000000.0,1200,1,2.0,2.0,19
0,33000000.0,800,1,2.0,2.0,19
0,4717000.0,1275,1,2.0,2.0,78
0,4900000.0,795,1,2.0,2.0,118
0,16500000.0,1000,1,2.0,2.0,223
0,17000000.0,945,1,2.0,2.0,339
0,17600000.0,629,1,2.0,2.0,339
0,17900000.0,645,1,2.0,2.0,339
0,25000000.0,1050,1,2.0,2.0,373
0,11000000.0,1200,1,2.0,2.0,432
0,17500000.0,972,1,2.0,2.0,176
0,22000000.0,1280,1,2.0,2.0,306
0,14800000.0,670,1,2.0,2.0,368
0,13000000.0,960,1,2.0,2.0,425
1,10000000.0,1100,1,2.0,2.0,44
1,6500000.0,1100,1,2.0,2.0,111
1,5100000.0,985,1,2.0,2.0,125
1,11299999.999999998,1150,1,2.0,2.0,145
1,7234000.0,945,1,2.0,2.0,150
1,6500000.0,1083,1,2.0,2.0,213
1,9500000.0,990,1,2.0,2.0,331
1,8100000.0,993,1,2.0,2.0,350
1,9500000.0,1072,1,2.0,2.0,350
1,5319000.0,1001,1,2.0,2.0,356
1,6852000.0,956,1,2.0,2.0,422
1,8423000.0,1125,1,2.0,2.0,422
0,14000000.0,711,1,2.0,2.0,131
0,20000000.0,890,1,2.0,2.0,131
0,21000000.0,815,1,2.0,2.0,131
0,13899999.999999998,737,1,2.0,2.0,132
0,14900000.0,910,1,2.0,2.0,215
0,9300000.0,1097,1,2.0,2.0,266
0,16500000.0,670,1,2.0,2.0,274
0,4800000.0,1150,1,2.0,2.0,289
0,8200000.0,1020,1,2.0,2.0,321
0,26000000.0,910,1,2.0,2.0,458
0,28200000.0,910,1,2.0,2.0,458
0,34500000.0,1123,1,2.0,2.0,458
0,11700000.0,630,1,2.0,2.0,53
0,11700000.0,630,1,2.0,2.0,53
0,13500000.0,780,1,2.0,2.0,69
0,7000000.0,882,1,2.0,2.0,96
0,8000000.0,882,1,2.0,2.0,96
0,22500000.0,950,1,2.0,2.0,139
0,5800000.0,940,1,2.0,2.0,171
0,10800000.0,800,1,2.0,2.0,176
0,13500000.0,870,1,2.0,2.0,176
0,13500000.0,940,1,2.0,2.0,176
0,16399999.999999998,849,1,2.0,2.0,176
0,18000000.0,980,1,2.0,2.0,176
0,16000000.0,950,1,2.0,2.0,215
0,7500000.0,700,1,2.0,2.0,266
0,19000000.0,800,1,2.0,4.0,177
0,11600000.0,682,1,2.0,4.0,202
0,9300000.0,950,1,2.0,4.0,266
0,9600000.0,900,1,2.0,4.0,266
0,9900000.0,955,1,2.0,4.0,266
0,9900000.0,955,1,2.0,4.0,266
0,9900000.0,955,1,2.0,4.0,266
0,9900000.0,955,1,2.0,4.0,266
0,9900000.0,955,1,2.0,4.0,266
0,18500000.0,1100,1,2.0,4.0,306
0,5000000.0,1050,1,2.0,2.0,152
0,12600000.0,745,1,2.0,2.0,177
0,13200000.0,617,1,2.0,2.0,177
0,13899999.999999998,704,1,2.0,2.0,177
0,15400000.0,815,1,2.0,2.0,177
0,10900000.0,879,1,2.0,2.0,202
0,9800000.0,800,1,2.0,2.0,202
0,14300000.0,646,1,2.0,2.0,250
0,16000000.0,965,1,2.0,2.0,250
0,16500000.0,1173,1,2.0,2.0,250
0,16000000.0,977,1,2.0,2.0,251
0,18000000.0,793,1,2.0,2.0,251
0,5600000.0,875,1,2.0,2.0,321
0,8500000.0,1050,1,2.0,2.0,321
0,8900000.0,896,1,2.0,2.0,321
0,4800000.0,980,1,2.0,2.0,418
0,5600000.0,1010,1,2.0,2.0,418
0,6800000.0,1000,1,2.0,2.0,418
0,7800000.0,879,1,2.0,2.0,418
0,7700000.0,920,1,2.0,2.0,463
0,10100000.0,1050,1,2.0,3.0,138
0,16000000.0,750,1,2.0,3.0,138
0,8500000.0,981,1,2.0,3.0,138
0,11500000.0,700,1,2.0,3.0,172
0,13500000.0,853,1,2.0,3.0,172
0,5545000.0,900,1,2.0,3.0,172
0,14000000.0,1241,1,2.0,3.0,202
0,9500000.0,650,1,2.0,3.0,425
0,10800000.0,999,1,2.0,2.0,54
0,25000000.0,1100,1,2.0,2.0,70
0,14000000.0,575,1,2.0,2.0,176
0,15500000.0,636,1,2.0,2.0,176
0,10100000.0,1045,1,2.0,2.0,266
0,14500000.0,755,1,2.0,2.0,274
0,4200000.0,1010,1,2.0,2.0,418
0,7100000.0,950,1,2.0,2.0,447
0,14500000.0,990,1,2.0,2.0,69
0,15700000.0,1050,1,2.0,2.0,70
0,16000000.0,1050,1,2.0,2.0,70
0,16000000.0,1050,1,2.0,2.0,70
0,11800000.0,825,1,2.0,2.0,96
0,11900000.0,825,1,2.0,2.0,96
0,11399999.999999998,900,1,2.0,2.0,176
0,11600000.0,990,1,2.0,2.0,177
0,12500000.0,1115,1,2.0,2.0,177
0,37500000.0,1000,1,2.0,2.0,249
0,11200000.000000002,990,1,2.0,2.0,250
0,11600000.0,990,1,2.0,2.0,250
0,18800000.0,1071,1,2.0,2.0,131
0,15400000.0,600,1,2.0,2.0,176
0,23500000.0,1105,1,2.0,2.0,339
0,7800000.0,1300,1,2.0,2.0,418
0,15000000.0,1100,1,2.0,2.0,425
0,15500000.0,1098,1,2.0,2.0,425
0,12100000.0,613,1,2.0,2.0,161
0,12200000.0,620,1,2.0,2.0,161
0,19100000.0,650,1,2.0,2.0,161
0,19900000.0,670,1,2.0,2.0,161
0,26400000.0,670,1,2.0,2.0,161
0,10600000.0,1138,1,2.0,2.0,172
0,8200000.0,1125,1,2.0,2.0,172
0,9900000.0,1060,1,2.0,2.0,172
0,7948000.0,485,1,2.0,2.0,266
0,8228000.0,935,1,2.0,2.0,266
0,8228000.0,935,1,2.0,2.0,266
0,8228000.0,935,1,2.0,2.0,266
0,8228000.0,935,1,2.0,2.0,266
0,9107000.0,573,1,2.0,2.0,266
0,9240000.0,1050,1,2.0,2.0,266
0,9240000.0,1050,1,2.0,2.0,266
0,9500000.0,1076,1,2.0,2.0,321
0,9600000.0,1076,1,2.0,2.0,321
0,8000000.0,520,1,2.0,2.0,425
0,8000000.0,650,1,2.0,2.0,425
1,7900000.0,1025,1,2.0,2.0,46
1,4200000.0,920,1,2.0,2.0,111
1,14100000.0,1200,1,2.0,2.0,145
1,5000000.0,945,1,2.0,2.0,270
1,8500000.0,994,1,2.0,2.0,440
1,8000000.0,1144,1,2.0,2.0,471
1,5600000.0,1001,1,2.0,2.0,481
0,5100000.0,800,1,2.0,2.0,3
0,13100000.0,650,1,2.0,2.0,50
0,13700000.000000002,960,1,2.0,2.0,69
0,14200000.0,960,1,2.0,2.0,69
0,24000000.0,1020,1,2.0,2.0,102
0,19900000.0,799,1,2.0,2.0,138
0,11800000.0,900,1,2.0,2.0,176
0,21000000.0,1000,1,2.0,2.0,176
0,20000000.0,2000,1,2.0,2.0,202
0,14900000.0,990,1,2.0,2.0,250
0,21500000.0,998,1,2.0,2.0,250
0,24800000.0,1143,1,2.0,2.0,250
0,16000000.0,915,1,2.0,2.0,339
0,16000000.0,1050,1,2.0,2.0,373
0,16200000.000000002,876,1,2.0,2.0,408
